Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Region,Ticket_ID
U7773,Acct-013,2026/03/20 11:00,Database,Aurora-DB,10829,hrs,1082.9,eu-west-1,NULL
U7774,ACCT-012,2026/03/10 11:00,Compute,VM-std_4,1127,min,112.7,us-east-1,NULL
U7775, acct-011 ,2026-03-20 19:00:00+00:00,Networking,VPN-Gateway,18171,sec,1817.1,global,T-316
U7776,ACCT-012,2026/03/22 23:00,Storage,S3-Standard,2521,seconds,252.1,eu-west-1,T-116
U7777,ACCT-012,2026/03/21 22:00,Database,AURORA-DB,"""5,946""",units,594.6,ap-south-1,NULL
U7778,ACCT-010,2026/03/10 03:00,Storage,S3-Standard,15830,sec,1583.0,ap-south-1,NULL
U7779,ACCT-012,2026-03-11 14:00:00+00:00,Networking,DataTransfer,6406,min,640.6,eu-west-1,NULL
U7780,ACCT-010,2026-03-22 23:00:00+00:00,Networking,LoadBalancer,"""16,359""",GB,1635.9,ap-south-1,NULL
U7780,ACCT-010,2026-03-22 23:00:00+00:00,Networking,LOADBALANCER,16359,seconds,1635.9,ap-south-1,NULL
U7781,Acct-013,2026/03/20 09:00,SaaS,Email-API,11359,sec,"""₹ 1,135.9""",global,NULL
U7782, acct-011 ,2026/03/13 20:00,Networking,DataTransfer,17461,GB,"""₹ 1,746.1""",global,NULL
U7783,Acct-013,2026-03-15 06:00:00+00:00,SaaS,Monitoring-App,9555,seconds,"""₹ 955.5""",us-east-1,T-759
U7784,ACCT-010,2026-03-10 22:00:00+00:00,Compute,VM-STD-4,"""4,011""",units,401.1,global,NULL
U7785,ACCT-010,2026/03/29 04:00,Networking,DataTransfer,713,hrs,"""₹ 71.3""",ap-south 1,NULL
U7785,ACCT-010,2026/03/29 04:00,Networking,DATATRANSFER,713,seconds,71.3,ap-south-1,NULL
U7786, acct-011 ,2026-03-25 18:00:00+00:00,Networking,DataTransfer,"""9,384""",seconds,938.4,us-east 1,NULL
U7787,acct-009,2026/03/10 08:00,SaaS,Email-API,16182,GB,"""₹ 1,618.2""",us-east-1,T-397
U7788,acct-009,2026-03-28 03:00:00+00:00,Networking,VPN-Gateway,14452,units,"""₹ 1,445.2""",eu-west-1,NULL
U7789,acct-009,2026/03/28 25:05,Database,NoSQL-Tbl,10980,units,1098.0,eu-west-1,T-603
U7790,ACCT-010,2026/03/11 25:05,Compute,GPU-inst,17910,sec,1791.0,ap-south 1,T-500
U7791,ACCT-012,2026/03/10 08:00,SaaS,Monitoring-App,19874,sec,"""₹ 1,987.4""",global,T-189
U7792,ACCT-012,2026-03-19 13:00:00+00:00,Networking,LoadBalancer,17830,units,1783.0,us-east-1,T-221
U7793,Acct-013,2026-03-23 12:00:00+00:00,Compute,VM-std_4,16342,GB,1634.2,ap-south-1,NULL
U7794,ACCT-012,2026/03/19 25:05,Networking,DataTransfer,"""14,924""",min,1492.4,global,NULL
U7795, acct-011 ,2026-03-13 13:00:00+00:00,Networking,DataTransfer,"""10,365""",sec,1036.5,global,NULL
U7796, acct-011 ,2026/03/21 17:00,Database,NoSQL-Tbl,15335,units,"""₹ 1,533.5""",ap-south-1,T-993
U7797,ACCT-010,2026/03/12 02:00,Compute,GPU-inst,18255,min,1825.5,global,T-764
U7798, acct-011 ,2026/03/19 19:00,Storage,s3-standard,17090,GB,1709.0,ap-south-1,NULL
U7799,Acct-013,2026/03/25 14:00,SaaS,Email-API,17316,hrs,1731.6,us-east-1,T-454
U7800, acct-011 ,2026/03/26 03:00,Compute,VM-STD-4,12423,GB,"""₹ 1,242.3""",ap-south-1,T-777
U7800,ACCT-011,2026/03/26 03:00,Compute,VM-STD-4,12423,seconds,1242.3,ap-south-1,T-777
U7801,ACCT-010,2026/03/10 25:05,SaaS,Auth-Service,15769,seconds,1576.9,us-east 1,NULL
U7802,ACCT-010,2026-03-25 05:00:00+00:00,Compute,compute-v2,4610,sec,461.0,ap-south 1,T-246
U7803,Acct-013,2026-03-13 08:00:00+00:00,SaaS,Monitoring-App,8895,seconds,889.5,ap-south-1,T-707
U7804,Acct-013,2026/03/12 05:00,SaaS,Monitoring-App,"""14,380""",seconds,1438.0,ap-south-1,NULL
U7805,acct-009,2026/03/14 15:00,Networking,LoadBalancer,12858,GB,1285.8,ap-south-1,NULL
U7806,ACCT-012,2026/03/18 01:00,Storage,s3-standard,3834,sec,383.4,us-east-1,NULL
U7807,ACCT-010,2026/03/24 15:00,Storage,Cold-Archive,17708,sec,1770.8,ap-south 1,NULL
U7807,ACCT-010,2026/03/24 15:00,Storage,COLD-ARCHIVE,17708,seconds,1770.8,ap-south-1,NULL
U7808,ACCT-012,2026-03-19 03:00:00+00:00,Storage,Cold-Archive,6479,GB,"""₹ 647.9""",global,NULL
U7809,ACCT-012,2026/03/18 12:00,Compute,VM-std_4,"""5,556""",units,555.6,global,T-507
U7810,acct-009,2026-03-17 21:00:00+00:00,Compute,VM-std_4,"""7,677""",GB,"""₹ 767.7""",ap-south-1,NULL
U7810,ACCT-009,2026-03-17 21:00:00+00:00,Compute,VM-STD_4,7677,seconds,767.7,ap-south-1,NULL
U7811,acct-009,2026/03/13 18:00,Compute,VM-STD-4,3882,sec,"""₹ 388.2""",us-east 1,NULL
U7812,acct-009,2026/03/10 12:00,Database,NoSQL-Tbl,19277,sec,"""₹ 1,927.7""",eu-west-1,NULL
U7813, acct-011 ,2026/03/12 01:00,Storage,Cold-Archive,5585,sec,558.5,ap-south-1,NULL
U7814,ACCT-010,2026/03/22 22:00,Database,NoSQL-Tbl,7676,seconds,767.6,global,NULL
U7815,ACCT-010,2026/03/15 19:00,SaaS,Auth-Service,"""10,973""",min,"""₹ 1,097.3""",ap-south 1,T-958
U7816,ACCT-012,2026-03-15 12:00:00+00:00,Compute,VM-std_4,9312,sec,"""₹ 931.2""",us-east-1,NULL
U7817,acct-009,2026-03-14 03:00:00+00:00,Database,AURORA-DB,8316,hrs,831.6,ap-south-1,NULL
U7818,acct-009,2026-03-16 03:00:00+00:00,Database,RDS-MultiAZ,7771,sec,777.1,ap-south-1,NULL
U7819,ACCT-010,2026/03/10 17:00,Compute,GPU-inst,7538,min,753.8,us-east 1,NULL
U7820,ACCT-012,2026-03-23 11:00:00+00:00,SaaS,Auth-Service,4891,units,489.1,us-east-1,NULL
U7821,ACCT-012,2026/03/19 11:00,Compute,GPU-inst,"""1,979""",units,"""₹ 197.9""",ap-south-1,NULL
U7822,acct-009,2026/03/17 07:00,SaaS,Email-API,"""13,226""",sec,"""₹ 1,322.6""",us-east 1,NULL
U7823,ACCT-010,2026-03-13 07:00:00+00:00,Storage,S3-Standard,"""8,787""",seconds,878.7,ap-south 1,NULL
U7824,ACCT-012,2026-03-28 06:00:00+00:00,Storage,ebs-vol,7806,seconds,"""₹ 780.6""",us-east-1,NULL
U7825,acct-009,2026-03-11 04:00:00+00:00,SaaS,Email-API,15566,units,1556.6,ap-south 1,NULL
U7826, acct-011 ,2026/03/30 16:00,SaaS,Auth-Service,"""14,434""",seconds,1443.4,ap-south 1,T-599
U7827,Acct-013,2026-03-20 06:00:00+00:00,Networking,DataTransfer,19216,sec,1921.6,eu-west-1,NULL
U7828,ACCT-012,2026/03/18 20:00,Database,Aurora-DB,12409,sec,1240.9,global,NULL
U7829,acct-009,2026-03-16 11:00:00+00:00,Storage,s3-standard,4789,units,478.9,us-east-1,T-458
U7830,Acct-013,2026/03/15 16:00,SaaS,Email-API,453,sec,45.3,eu-west-1,T-357
U7831,ACCT-012,2026/03/14 03:00,Database,Aurora-DB,648,hrs,64.8,ap-south-1,NULL
U7832,ACCT-012,2026/03/23 25:05,SaaS,Monitoring-App,6898,GB,"""₹ 689.8""",ap-south-1,NULL
U7833, acct-011 ,2026-03-15 10:00:00+00:00,Compute,VM-std_4,1262,GB,126.2,us-east-1,NULL
U7834,Acct-013,2026-03-24 13:00:00+00:00,SaaS,Email-API,2593,sec,"""₹ 259.3""",eu-west-1,T-596
U7835,ACCT-012,2026-03-19 02:00:00+00:00,SaaS,Auth-Service,4835,sec,483.5,us-east-1,NULL
U7836, acct-011 ,2026-03-20 06:00:00+00:00,Storage,S3-Standard,4991,hrs,499.1,us-east 1,NULL
U7837, acct-011 ,2026/03/15 06:00,Database,Aurora-DB,4527,min,"""₹ 452.7""",eu-west-1,NULL
U7838,Acct-013,2026/03/30 17:00,Compute,VM-std_4,7485,sec,748.5,ap-south-1,T-240
U7839,ACCT-012,2026/03/26 13:00,Storage,S3-Standard,"""10,952""",seconds,"""₹ 1,095.2""",eu-west-1,NULL
U7840,Acct-013,2026/03/19 25:05,SaaS,Auth-Service,618,hrs,61.8,ap-south 1,NULL
U7841,ACCT-012,2026/03/18 12:00,Networking,VPN-Gateway,13425,seconds,"""₹ 1,342.5""",us-east 1,NULL
U7842,ACCT-010,2026/03/16 15:00,Compute,VM-std_4,8501,units,"""₹ 850.1""",ap-south 1,T-396
U7843,acct-009,2026/03/10 14:00,Networking,VPN-Gateway,2852,sec,285.2,us-east-1,T-730
U7844, acct-011 ,2026-03-25 16:00:00+00:00,Storage,s3-standard,19713,min,1971.3,eu-west-1,NULL
U7845,acct-009,2026-03-13 20:00:00+00:00,Database,AURORA-DB,3713,hrs,371.3,ap-south-1,NULL
U7845,ACCT-009,2026-03-13 20:00:00+00:00,Database,AURORA-DB,3713,seconds,371.3,ap-south-1,NULL
U7846,ACCT-012,2026/03/27 13:00,Compute,VM-STD-4,10048,sec,1004.8,ap-south 1,NULL
U7847,ACCT-010,2026-03-23 03:00:00+00:00,Networking,LoadBalancer,2275,seconds,227.5,us-east-1,NULL
U7848,ACCT-012,2026-03-28 19:00:00+00:00,Database,AURORA-DB,5969,seconds,596.9,us-east-1,NULL
U7849,acct-009,2026/03/30 13:00,Networking,VPN-Gateway,8104,min,810.4,us-east 1,NULL
U7850,ACCT-010,2026-03-16 00:00:00+00:00,SaaS,Auth-Service,15194,sec,"""₹ 1,519.4""",us-east-1,NULL
U7851,Acct-013,2026-03-26 07:00:00+00:00,Database,NoSQL-Tbl,18228,min,"""₹ 1,822.8""",eu-west-1,NULL
U7852,ACCT-010,2026/03/27 04:00,Storage,S3-Standard,7615,sec,761.5,global,NULL
U7853,Acct-013,2026/03/13 01:00,SaaS,Auth-Service,"""3,537""",seconds,"""₹ 353.7""",global,T-509
U7854,ACCT-012,2026/03/17 17:00,Storage,ebs-vol,10554,sec,1055.4,ap-south 1,NULL
U7855, acct-011 ,2026/03/17 13:00,Database,Aurora-DB,2612,GB,261.2,us-east-1,T-246
U7856,Acct-013,2026/03/23 04:00,Database,AURORA-DB,12202,units,1220.2,us-east-1,NULL
U7856,ACCT-013,2026/03/23 04:00,Database,AURORA-DB,12202,seconds,1220.2,us-east-1,NULL
U7857,ACCT-012,2026-03-25 14:00:00+00:00,Networking,LoadBalancer,"""12,588""",seconds,1258.8,ap-south 1,T-229
U7858,ACCT-010,2026/03/22 10:00,Compute,VM-std_4,6904,hrs,690.4,global,T-623
U7859,ACCT-010,2026-03-22 00:00:00+00:00,Storage,Cold-Archive,"""9,089""",sec,908.9,us-east 1,NULL
U7860,ACCT-010,2026/03/27 04:00,Networking,DataTransfer,19312,min,"""₹ 1,931.2""",ap-south 1,NULL
U7861, acct-011 ,2026/03/26 07:00,SaaS,Monitoring-App,1940,GB,"""₹ 194.0""",global,NULL
U7862,ACCT-010,2026/03/15 10:00,Networking,DataTransfer,"""7,934""",seconds,793.4,us-east-1,T-121
U7863,acct-009,2026/03/29 15:00,Database,Aurora-DB,18250,seconds,1825.0,global,NULL
U7864,ACCT-012,2026/03/11 15:00,Compute,compute-v2,15080,min,1508.0,us-east-1,NULL
U7865,ACCT-010,2026/03/26 13:00,SaaS,Auth-Service,15959,sec,1595.9,eu-west-1,T-649
U7866,Acct-013,2026-03-20 17:00:00+00:00,Storage,s3-standard,16891,min,"""₹ 1,689.1""",ap-south-1,NULL
U7867,ACCT-010,2026-03-16 04:00:00+00:00,Storage,S3-Standard,1546,min,154.6,us-east 1,NULL
U7868,ACCT-012,2026/03/16 21:00,SaaS,Monitoring-App,4725,min,472.5,us-east 1,T-267
U7869,ACCT-012,2026/03/26 05:00,Compute,VM-STD-4,8071,GB,807.1,global,T-233
U7870,Acct-013,2026/03/14 08:00,SaaS,Auth-Service,18029,units,1802.9,eu-west-1,NULL
U7870,ACCT-013,2026/03/14 08:00,SaaS,AUTH-SERVICE,18029,seconds,1802.9,eu-west-1,NULL
U7871,ACCT-010,2026-03-16 14:00:00+00:00,SaaS,Auth-Service,"""10,927""",seconds,1092.7,ap-south 1,NULL
U7872, acct-011 ,2026/03/16 10:00,Compute,VM-std_4,1335,GB,133.5,ap-south 1,NULL
U7873,ACCT-010,2026/03/11 09:00,Networking,LoadBalancer,19757,min,"""₹ 1,975.7""",us-east 1,T-644
U7874, acct-011 ,2026-03-20 16:00:00+00:00,SaaS,Email-API,3430,sec,"""₹ 343.0""",us-east-1,T-273
U7875,Acct-013,2026-03-27 02:00:00+00:00,Networking,LoadBalancer,"""5,437""",units,543.7,ap-south 1,T-800
U7876,ACCT-012,2026/03/11 00:00,Database,Aurora-DB,"""7,935""",GB,793.5,ap-south 1,NULL
U7876,ACCT-012,2026/03/11 00:00,Database,AURORA-DB,7935,seconds,793.5,ap-south-1,NULL
U7877,acct-009,2026/03/26 13:00,Database,RDS-MultiAZ,16274,units,1627.4,ap-south-1,T-569
U7877,ACCT-009,2026/03/26 13:00,Database,RDS-MULTIAZ,16274,seconds,1627.4,ap-south-1,T-569
U7878,ACCT-010,2026/03/23 19:00,Compute,VM-STD-4,"""13,822""",units,"""₹ 1,382.2""",eu-west-1,NULL
U7879,Acct-013,2026/03/19 20:00,Database,AURORA-DB,13547,sec,1354.7,ap-south-1,NULL
U7880,Acct-013,2026/03/26 13:00,SaaS,Auth-Service,"""11,095""",min,1109.5,us-east-1,NULL
U7881, acct-011 ,2026/03/18 25:05,Database,AURORA-DB,11374,units,"""₹ 1,137.4""",global,NULL
U7882, acct-011 ,2026/03/23 17:00,Compute,compute-v2,"""10,568""",seconds,1056.8,global,NULL
U7883,ACCT-012,2026/03/18 22:00,Compute,compute-v2,3904,hrs,"""₹ 390.4""",ap-south 1,NULL
U7884,ACCT-010,2026/03/24 23:00,Storage,S3-Standard,6492,GB,649.2,global,NULL
U7885, acct-011 ,2026/03/18 01:00,SaaS,Email-API,4801,seconds,"""₹ 480.1""",us-east-1,T-817
U7885,ACCT-011,2026/03/18 01:00,SaaS,EMAIL-API,4801,seconds,480.1,us-east-1,T-817
U7886,ACCT-012,2026/03/26 21:00,SaaS,Monitoring-App,10878,hrs,1087.8,eu-west-1,NULL
U7887,ACCT-010,2026/03/14 25:05,SaaS,Monitoring-App,15215,hrs,"""₹ 1,521.5""",eu-west-1,NULL
U7888,ACCT-010,2026/03/14 05:00,Storage,s3-standard,676,sec,67.6,global,NULL
U7889,Acct-013,2026/03/24 05:00,Compute,VM-STD-4,9591,hrs,959.1,ap-south 1,NULL
U7890, acct-011 ,2026/03/12 16:00,Database,RDS-MultiAZ,16239,min,1623.9,ap-south 1,T-353
U7891,ACCT-012,2026-03-30 02:00:00+00:00,Storage,S3-Standard,"""8,418""",min,841.8,eu-west-1,NULL
U7892,Acct-013,2026/03/11 20:00,Database,NoSQL-Tbl,14680,min,1468.0,us-east 1,NULL
U7893,Acct-013,2026/03/20 25:05,SaaS,Monitoring-App,1630,units,163.0,eu-west-1,NULL
U7894,Acct-013,2026/03/25 23:00,SaaS,Monitoring-App,9608,hrs,960.8,eu-west-1,NULL
U7895,ACCT-010,2026/03/15 22:00,Database,RDS-MultiAZ,17148,min,1714.8,ap-south 1,T-468
U7896, acct-011 ,2026/03/16 25:05,Database,RDS-MultiAZ,12772,min,"""₹ 1,277.2""",ap-south-1,NULL
U7896,ACCT-011,2026/03/16 25:05,Database,RDS-MULTIAZ,12772,seconds,1277.2,ap-south-1,NULL
U7897, acct-011 ,2026/03/15 22:00,Compute,VM-STD-4,9231,GB,923.1,global,NULL
U7898,Acct-013,2026/03/27 10:00,Storage,Cold-Archive,14707,units,1470.7,eu-west-1,T-693
U7899,acct-009,2026/03/18 19:00,SaaS,Auth-Service,3816,seconds,381.6,us-east-1,NULL
U7900,acct-009,2026/03/12 03:00,Storage,Cold-Archive,12366,sec,1236.6,global,T-383
U7901,acct-009,2026-03-14 17:00:00+00:00,SaaS,Auth-Service,9746,sec,974.6,eu-west-1,T-136
U7902,ACCT-012,2026-03-22 22:00:00+00:00,Storage,ebs-vol,"""16,412""",sec,1641.2,us-east-1,NULL
U7903,ACCT-012,2026-03-14 09:00:00+00:00,Database,Aurora-DB,17919,GB,1791.9,us-east-1,T-459
U7903,ACCT-012,2026-03-14 09:00:00+00:00,Database,AURORA-DB,17919,seconds,1791.9,us-east-1,T-459
U7904,Acct-013,2026-03-14 18:00:00+00:00,Storage,s3-standard,7225,hrs,722.5,eu-west-1,NULL
U7904,ACCT-013,2026-03-14 18:00:00+00:00,Storage,S3-STANDARD,7225,seconds,722.5,eu-west-1,NULL
U7905,ACCT-010,2026/03/14 18:00,Networking,DataTransfer,16616,units,1661.6,ap-south-1,NULL
U7906,ACCT-012,2026/03/27 11:00,SaaS,Monitoring-App,"""16,969""",sec,1696.9,global,NULL
U7907,Acct-013,2026/03/21 19:00,Compute,compute-v2,"""14,282""",units,1428.2,eu-west-1,T-651
U7908,ACCT-010,2026/03/14 08:00,Storage,Cold-Archive,"""14,986""",hrs,1498.6,eu-west-1,T-497
U7909,Acct-013,2026/03/14 25:05,Networking,LoadBalancer,17154,seconds,1715.4,eu-west-1,T-882
U7910,ACCT-012,2026/03/15 06:00,Networking,VPN-Gateway,15048,sec,1504.8,ap-south 1,NULL
U7911,ACCT-012,2026/03/18 08:00,Networking,VPN-Gateway,"""16,707""",hrs,"""₹ 1,670.7""",eu-west-1,NULL
U7912,ACCT-012,2026/03/12 23:00,Storage,Cold-Archive,"""13,114""",units,1311.4,us-east 1,NULL
U7913,Acct-013,2026/03/23 25:05,Networking,VPN-Gateway,6396,hrs,639.6,eu-west-1,T-582
U7914, acct-011 ,2026/03/10 18:00,Compute,GPU-inst,12628,GB,1262.8,us-east-1,NULL
U7915,acct-009,2026-03-10 13:00:00+00:00,Networking,VPN-Gateway,12838,min,"""₹ 1,283.8""",us-east 1,NULL
U7916,Acct-013,2026/03/22 07:00,Database,NoSQL-Tbl,10614,units,1061.4,ap-south 1,NULL
U7917,ACCT-012,2026/03/13 16:00,Database,NoSQL-Tbl,253,units,"""₹ 25.3""",eu-west-1,NULL
U7918,ACCT-010,2026/03/22 01:00,SaaS,Auth-Service,12280,GB,1228.0,ap-south 1,NULL
U7919,Acct-013,2026/03/18 07:00,Compute,GPU-inst,9312,GB,"""₹ 931.2""",us-east 1,T-121
U7920,Acct-013,2026-03-30 06:00:00+00:00,Database,Aurora-DB,9239,seconds,923.9,eu-west-1,NULL
U7921, acct-011 ,2026/03/11 06:00,Storage,ebs-vol,"""14,863""",seconds,1486.3,ap-south 1,T-173
U7922,ACCT-012,2026-03-21 13:00:00+00:00,Compute,GPU-inst,4325,GB,432.5,us-east 1,NULL
U7923,ACCT-010,2026/03/18 16:00,Storage,Cold-Archive,"""1,263""",hrs,126.3,us-east-1,T-395
U7924,ACCT-010,2026-03-19 18:00:00+00:00,Networking,DataTransfer,1027,hrs,102.7,ap-south 1,NULL
U7925, acct-011 ,2026/03/16 04:00,Networking,VPN-Gateway,17970,units,1797.0,ap-south-1,NULL
U7926,ACCT-010,2026-03-25 19:00:00+00:00,Storage,Cold-Archive,15113,units,"""₹ 1,511.3""",ap-south-1,NULL
U7927,ACCT-012,2026/03/15 06:00,Database,Aurora-DB,"""17,310""",sec,1731.0,ap-south 1,T-931
U7928,ACCT-012,2026-03-17 09:00:00+00:00,Compute,compute-v2,11695,hrs,1169.5,us-east-1,NULL
U7929,Acct-013,2026-03-15 20:00:00+00:00,Networking,DataTransfer,2322,sec,232.2,ap-south 1,T-323
U7930,Acct-013,2026-03-21 22:00:00+00:00,Compute,VM-STD-4,7935,GB,"""₹ 793.5""",ap-south 1,NULL
U7931, acct-011 ,2026-03-11 18:00:00+00:00,SaaS,Email-API,3967,GB,"""₹ 396.7""",ap-south-1,NULL
U7932, acct-011 ,2026/03/22 00:00,Database,Aurora-DB,16813,hrs,"""₹ 1,681.3""",global,NULL
U7932,ACCT-011,2026/03/22 00:00,Database,AURORA-DB,16813,seconds,1681.3,global,NULL
U7933,ACCT-010,2026/03/16 14:00,Storage,Cold-Archive,9723,GB,"""₹ 972.3""",ap-south 1,NULL
U7934,ACCT-010,2026/03/13 01:00,Compute,VM-std_4,9717,min,"""₹ 971.7""",eu-west-1,T-966
U7935,ACCT-010,2026/03/26 19:00,Networking,DataTransfer,704,GB,70.4,ap-south 1,NULL
U7936,ACCT-010,2026/03/23 15:00,Storage,Cold-Archive,18368,GB,1836.8,ap-south-1,T-534
U7937,acct-009,2026/03/23 10:00,Database,RDS-MultiAZ,6441,units,644.1,us-east-1,T-233
U7938,Acct-013,2026-03-27 01:00:00+00:00,Networking,DataTransfer,17039,GB,"""₹ 1,703.9""",eu-west-1,NULL
U7939,ACCT-010,2026-03-30 06:00:00+00:00,Storage,s3-standard,14526,hrs,"""₹ 1,452.6""",global,T-864
U7940,ACCT-012,2026/03/29 23:00,Compute,VM-STD-4,14831,units,1483.1,eu-west-1,NULL
U7941,Acct-013,2026/03/27 25:05,Database,RDS-MultiAZ,"""6,765""",sec,676.5,ap-south-1,T-809
U7942,ACCT-010,2026/03/21 14:00,SaaS,Auth-Service,2434,units,243.4,ap-south 1,T-629
U7943,ACCT-012,2026/03/27 20:00,Compute,GPU-inst,9097,units,909.7,us-east-1,T-612
U7944,Acct-013,2026/03/25 25:05,Storage,ebs-vol,"""12,019""",units,1201.9,ap-south-1,T-737
U7945, acct-011 ,2026/03/21 13:00,Database,NoSQL-Tbl,7967,units,796.7,ap-south-1,T-940
U7945,ACCT-011,2026/03/21 13:00,Database,NOSQL-TBL,7967,seconds,796.7,ap-south-1,T-940
U7946,ACCT-012,2026/03/12 25:05,Storage,ebs-vol,"""5,441""",GB,544.1,ap-south-1,NULL
U7947, acct-011 ,2026/03/18 21:00,SaaS,Email-API,"""11,759""",min,1175.9,global,NULL
U7948,ACCT-010,2026/03/30 16:00,Compute,GPU-inst,15472,sec,1547.2,us-east-1,T-844
U7949,ACCT-012,2026/03/12 11:00,Networking,VPN-Gateway,3283,min,328.3,eu-west-1,T-462
U7950, acct-011 ,2026/03/28 23:00,SaaS,Email-API,"""3,077""",sec,"""₹ 307.7""",us-east-1,T-872
U7951,Acct-013,2026-03-18 00:00:00+00:00,Database,AURORA-DB,15009,min,1500.9,ap-south 1,T-740
U7952,ACCT-012,2026/03/10 15:00,Storage,Cold-Archive,9275,units,927.5,eu-west-1,NULL
U7953,ACCT-012,2026/03/17 20:00,SaaS,Email-API,"""17,519""",hrs,1751.9,ap-south-1,NULL
U7954,ACCT-010,2026/03/20 01:00,Networking,LoadBalancer,18510,GB,"""₹ 1,851.0""",us-east 1,T-158
U7955,ACCT-012,2026/03/23 14:00,Compute,GPU-inst,"""4,810""",units,481.0,ap-south-1,T-843
U7956,acct-009,2026-03-16 19:00:00+00:00,SaaS,Email-API,19406,min,"""₹ 1,940.6""",us-east-1,NULL
U7957,acct-009,2026-03-25 00:00:00+00:00,Storage,ebs-vol,16608,units,1660.8,us-east 1,T-918
U7958, acct-011 ,2026/03/27 05:00,Networking,LoadBalancer,13296,sec,1329.6,us-east-1,NULL
U7959,acct-009,2026/03/13 22:00,SaaS,Monitoring-App,10705,GB,1070.5,us-east 1,NULL
U7960,acct-009,2026-03-10 08:00:00+00:00,Storage,S3-Standard,6553,min,"""₹ 655.3""",us-east 1,NULL
U7961,acct-009,2026-03-21 19:00:00+00:00,Database,NoSQL-Tbl,13279,hrs,1327.9,eu-west-1,NULL
U7962,Acct-013,2026/03/20 05:00,Compute,GPU-inst,469,seconds,"""₹ 46.9""",us-east 1,T-826
U7963,acct-009,2026-03-24 06:00:00+00:00,SaaS,Monitoring-App,14033,sec,"""₹ 1,403.3""",global,T-873
U7964,ACCT-012,2026/03/13 20:00,Storage,S3-Standard,6297,sec,629.7,eu-west-1,T-963
U7965,ACCT-012,2026-03-26 05:00:00+00:00,Storage,s3-standard,"""14,871""",GB,1487.1,global,T-536
U7966,acct-009,2026/03/24 25:05,Storage,ebs-vol,18554,sec,1855.4,global,T-589
U7967, acct-011 ,2026/03/30 05:00,Networking,VPN-Gateway,7187,hrs,718.7,us-east 1,NULL
U7968,Acct-013,2026/03/12 17:00,Networking,DataTransfer,17285,hrs,"""₹ 1,728.5""",us-east-1,NULL
U7969,Acct-013,2026/03/24 25:05,Networking,VPN-Gateway,"""5,017""",GB,501.7,us-east-1,NULL
U7970,Acct-013,2026/03/26 02:00,Compute,compute-v2,11463,units,1146.3,us-east-1,T-934
U7971,Acct-013,2026/03/18 13:00,Database,Aurora-DB,1575,min,157.5,us-east-1,T-283
U7972,Acct-013,2026/03/16 10:00,SaaS,Monitoring-App,11767,GB,1176.7,eu-west-1,NULL
U7972,ACCT-013,2026/03/16 10:00,SaaS,MONITORING-APP,11767,seconds,1176.7,eu-west-1,NULL
U7973,ACCT-010,2026/03/10 14:00,Storage,ebs-vol,16653,GB,1665.3,global,T-216
U7974, acct-011 ,2026/03/12 10:00,SaaS,Auth-Service,12362,sec,1236.2,ap-south 1,NULL
U7975, acct-011 ,2026/03/27 09:00,Storage,s3-standard,4839,seconds,"""₹ 483.9""",global,NULL
U7976, acct-011 ,2026/03/26 12:00,SaaS,Monitoring-App,17083,hrs,1708.3,us-east 1,T-865
U7977,ACCT-012,2026-03-16 20:00:00+00:00,Database,RDS-MultiAZ,9756,seconds,975.6,global,NULL
U7978,ACCT-010,2026-03-26 13:00:00+00:00,Compute,VM-std_4,"""15,033""",hrs,1503.3,ap-south-1,T-873
U7979,acct-009,2026/03/13 19:00,Networking,LoadBalancer,"""7,430""",units,743.0,ap-south-1,NULL
U7980,ACCT-012,2026-03-22 16:00:00+00:00,Database,RDS-MultiAZ,"""6,483""",units,648.3,global,NULL
U7981,ACCT-010,2026/03/27 20:00,SaaS,Auth-Service,17569,min,1756.9,ap-south-1,T-412
U7982,acct-009,2026/03/23 23:00,Compute,GPU-inst,"""14,918""",units,1491.8,ap-south 1,NULL
U7983,acct-009,2026-03-10 12:00:00+00:00,Storage,S3-Standard,17551,units,"""₹ 1,755.1""",us-east 1,T-316
U7984,acct-009,2026/03/28 25:05,Database,NoSQL-Tbl,6924,sec,692.4,ap-south-1,NULL
U7985, acct-011 ,2026/03/23 15:00,SaaS,Email-API,"""18,135""",hrs,1813.5,global,T-895
U7986,Acct-013,2026/03/27 20:00,Compute,VM-std_4,5689,hrs,568.9,us-east 1,NULL
U7987, acct-011 ,2026-03-11 20:00:00+00:00,Compute,GPU-inst,10688,hrs,1068.8,ap-south-1,NULL
U7988,acct-009,2026/03/29 04:00,Storage,S3-Standard,4325,seconds,"""₹ 432.5""",ap-south-1,NULL
U7989,Acct-013,2026-03-24 18:00:00+00:00,Compute,VM-STD-4,"""4,407""",units,440.7,ap-south 1,T-745
U7990,ACCT-012,2026-03-30 19:00:00+00:00,Networking,LoadBalancer,18539,seconds,1853.9,us-east-1,T-101
U7991,ACCT-012,2026-03-29 18:00:00+00:00,Compute,compute-v2,18810,sec,1881.0,ap-south 1,NULL
U7991,ACCT-012,2026-03-29 18:00:00+00:00,Compute,COMPUTE-V2,18810,seconds,1881.0,ap-south-1,NULL
U7992,ACCT-010,2026/03/12 04:00,Storage,Cold-Archive,1108,GB,110.8,ap-south 1,NULL
U7993,acct-009,2026/03/29 09:00,Compute,compute-v2,14297,GB,1429.7,us-east 1,T-530
