USAGE_ID,ACCOUNT,DEPARTMENT,TS_SYNCHRONIZED,SERVICE,SKU,USAGE_SECONDS,COST_USD,REGION_CLEAN,SLA_STATUS,TICKET_ID
U7765,ACCT-010,Engineering,2026-03-17 07:00:00+00:00,Compute,VM-STD-4,1116840.0,1861.4,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7766,ACCT-012,Product,2026-03-13 00:00:00+00:00,Networking,LOADBALANCER,14399.0,,global,NORMAL_OPERATIONS,INTERNAL
U7767,ACCT-010,Engineering,2026-03-29 13:00:00+00:00,Database,NOSQL-TBL,10508.0,1050.8,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7768,ACCT-013,UNASSIGNED,2026-03-27 16:00:00+00:00,Networking,LOADBALANCER,16894.0,1689.4,us-east-1,NORMAL_OPERATIONS,T-XXX
U7769,ACCT-009,Data Science,2026-03-27 11:00:00+00:00,Networking,LOADBALANCER,12904.0,1290.4,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7770,ACCT-010,Engineering,2026-03-28 21:00:00+00:00,Saas,MONITORING-APP,1186140.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7771,ACCT-012,Product,2026-03-17 04:00:00+00:00,Database,NOSQL-TBL,395460.0,659.1,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7772,ACCT-012,Product,2026-03-29 12:00:00+00:00,Saas,EMAIL-API,1050300.0,1750.5,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7773,ACCT-013,UNASSIGNED,2026-03-20 11:00:00+00:00,Database,AURORA-DB,38984400.0,1082.9,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7774,ACCT-012,Product,2026-03-10 11:00:00+00:00,Compute,VM-STD-4,67620.0,112.7,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7775,ACCT-011,Marketing,2026-03-10 11:00:00+00:00,Networking,VPN-GATEWAY,18171.0,1817.1,global,NORMAL_OPERATIONS,T-XXX
U7776,ACCT-012,Product,2026-03-22 23:00:00+00:00,Storage,S3-STANDARD,2521.0,252.1,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7777,ACCT-012,Product,2026-03-21 21:55:00+00:00,Database,AURORA-DB,5946.0,594.6,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7778,ACCT-010,Engineering,2026-03-10 02:55:00+00:00,Storage,S3-STANDARD,15830.0,1583.0,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7779,ACCT-012,Product,2026-03-10 03:00:00+00:00,Networking,DATATRANSFER,384360.0,640.6,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7780,ACCT-010,Engineering,2026-03-10 02:55:00+00:00,Networking,LOADBALANCER,16359.0,1635.9,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7781,ACCT-013,UNASSIGNED,2026-03-20 09:00:00+00:00,Saas,EMAIL-API,11359.0,,global,NORMAL_OPERATIONS,INTERNAL
U7782,ACCT-011,Marketing,2026-03-13 20:00:00+00:00,Networking,DATATRANSFER,17461.0,,global,NORMAL_OPERATIONS,INTERNAL
U7783,ACCT-013,UNASSIGNED,2026-03-13 20:00:00+00:00,Saas,MONITORING-APP,9555.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U7784,ACCT-010,Engineering,2026-03-13 20:00:00+00:00,Compute,VM-STD-4,4011.0,401.1,global,NORMAL_OPERATIONS,INTERNAL
U7785,ACCT-010,Engineering,2026-03-29 04:00:00+00:00,Networking,DATATRANSFER,2566800.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7786,ACCT-011,Marketing,2026-03-29 04:00:00+00:00,Networking,DATATRANSFER,9384.0,938.4,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7787,ACCT-009,Data Science,2026-03-10 08:00:00+00:00,Saas,EMAIL-API,16182.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U7788,ACCT-009,Data Science,2026-03-10 08:00:00+00:00,Networking,VPN-GATEWAY,14452.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7789,ACCT-009,Data Science,2026-03-10 08:00:00+00:00,Database,NOSQL-TBL,10980.0,1098.0,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7790,ACCT-010,Engineering,2026-03-10 08:00:00+00:00,Compute,GPU-INST,17910.0,1791.0,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7791,ACCT-012,Product,2026-03-10 08:00:00+00:00,Saas,MONITORING-APP,19874.0,,global,NORMAL_OPERATIONS,T-XXX
U7792,ACCT-012,Product,2026-03-10 08:00:00+00:00,Networking,LOADBALANCER,17830.0,1783.0,us-east-1,NORMAL_OPERATIONS,T-XXX
U7793,ACCT-013,UNASSIGNED,2026-03-10 07:55:00+00:00,Compute,VM-STD-4,16342.0,1634.2,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7794,ACCT-012,Product,2026-03-10 08:00:00+00:00,Networking,DATATRANSFER,895440.0,1492.4,global,NORMAL_OPERATIONS,INTERNAL
U7795,ACCT-011,Marketing,2026-03-10 08:00:00+00:00,Networking,DATATRANSFER,10365.0,1036.5,global,NORMAL_OPERATIONS,INTERNAL
U7796,ACCT-011,Marketing,2026-03-21 16:55:00+00:00,Database,NOSQL-TBL,15335.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7797,ACCT-010,Engineering,2026-03-12 02:00:00+00:00,Compute,GPU-INST,1095300.0,1825.5,global,NORMAL_OPERATIONS,T-XXX
U7798,ACCT-011,Marketing,2026-03-19 18:55:00+00:00,Storage,S3-STANDARD,17090.0,1709.0,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7799,ACCT-013,UNASSIGNED,2026-03-25 14:00:00+00:00,Saas,EMAIL-API,62337600.0,1731.6,us-east-1,NORMAL_OPERATIONS,T-XXX
U7800,ACCT-011,Marketing,2026-03-26 02:55:00+00:00,Compute,VM-STD-4,12423.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7801,ACCT-010,Engineering,2026-03-26 03:00:00+00:00,Saas,AUTH-SERVICE,15769.0,1576.9,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7802,ACCT-010,Engineering,2026-03-26 03:00:00+00:00,Compute,COMPUTE-V2,4610.0,461.0,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7803,ACCT-013,UNASSIGNED,2026-03-26 02:55:00+00:00,Saas,MONITORING-APP,8895.0,889.5,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7804,ACCT-013,UNASSIGNED,2026-03-12 04:55:00+00:00,Saas,MONITORING-APP,14380.0,1438.0,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7805,ACCT-009,Data Science,2026-03-14 14:55:00+00:00,Networking,LOADBALANCER,12858.0,1285.8,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7806,ACCT-012,Product,2026-03-18 01:00:00+00:00,Storage,S3-STANDARD,3834.0,383.4,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7807,ACCT-010,Engineering,2026-03-24 15:00:00+00:00,Storage,COLD-ARCHIVE,17708.0,1770.8,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7808,ACCT-012,Product,2026-03-24 15:00:00+00:00,Storage,COLD-ARCHIVE,6479.0,,global,NORMAL_OPERATIONS,INTERNAL
U7809,ACCT-012,Product,2026-03-18 12:00:00+00:00,Compute,VM-STD-4,5556.0,555.6,global,NORMAL_OPERATIONS,T-XXX
U7810,ACCT-009,Data Science,2026-03-18 11:55:00+00:00,Compute,VM-STD-4,7677.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7811,ACCT-009,Data Science,2026-03-13 18:00:00+00:00,Compute,VM-STD-4,3882.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7812,ACCT-009,Data Science,2026-03-10 12:00:00+00:00,Database,NOSQL-TBL,19277.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7813,ACCT-011,Marketing,2026-03-12 00:55:00+00:00,Storage,COLD-ARCHIVE,5585.0,558.5,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7814,ACCT-010,Engineering,2026-03-22 22:00:00+00:00,Database,NOSQL-TBL,7676.0,767.6,global,NORMAL_OPERATIONS,INTERNAL
U7815,ACCT-010,Engineering,2026-03-15 19:00:00+00:00,Saas,AUTH-SERVICE,658380.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7816,ACCT-012,Product,2026-03-15 19:00:00+00:00,Compute,VM-STD-4,9312.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7817,ACCT-009,Data Science,2026-03-15 18:55:00+00:00,Database,AURORA-DB,29937600.0,831.6,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7818,ACCT-009,Data Science,2026-03-15 18:55:00+00:00,Database,RDS-MULTIAZ,7771.0,777.1,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7819,ACCT-010,Engineering,2026-03-10 17:00:00+00:00,Compute,GPU-INST,452280.0,753.8,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7820,ACCT-012,Product,2026-03-10 17:00:00+00:00,Saas,AUTH-SERVICE,4891.0,489.1,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7821,ACCT-012,Product,2026-03-19 10:55:00+00:00,Compute,GPU-INST,1979.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7822,ACCT-009,Data Science,2026-03-17 07:00:00+00:00,Saas,EMAIL-API,13226.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7823,ACCT-010,Engineering,2026-03-17 07:00:00+00:00,Storage,S3-STANDARD,8787.0,878.7,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7824,ACCT-012,Product,2026-03-17 07:00:00+00:00,Storage,EBS-VOL,7806.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7826,ACCT-011,Marketing,2026-03-30 16:00:00+00:00,Saas,AUTH-SERVICE,14434.0,1443.4,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7828,ACCT-012,Product,2026-03-18 20:00:00+00:00,Database,AURORA-DB,12409.0,1240.9,global,NORMAL_OPERATIONS,INTERNAL
U7829,ACCT-009,Data Science,2026-03-18 20:00:00+00:00,Storage,S3-STANDARD,4789.0,478.9,us-east-1,NORMAL_OPERATIONS,T-XXX
U7830,ACCT-013,UNASSIGNED,2026-03-15 16:00:00+00:00,Saas,EMAIL-API,453.0,45.3,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7831,ACCT-012,Product,2026-03-14 02:55:00+00:00,Database,AURORA-DB,2332800.0,64.8,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7832,ACCT-012,Product,2026-03-14 02:55:00+00:00,Saas,MONITORING-APP,6898.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7834,ACCT-013,UNASSIGNED,2026-03-14 03:00:00+00:00,Saas,EMAIL-API,2593.0,,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7835,ACCT-012,Product,2026-03-14 03:00:00+00:00,Saas,AUTH-SERVICE,4835.0,483.5,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7836,ACCT-011,Marketing,2026-03-14 03:00:00+00:00,Storage,S3-STANDARD,17967600.0,499.1,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7837,ACCT-011,Marketing,2026-03-15 06:00:00+00:00,Database,AURORA-DB,271620.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7838,ACCT-013,UNASSIGNED,2026-03-30 16:55:00+00:00,Compute,VM-STD-4,7485.0,748.5,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7839,ACCT-012,Product,2026-03-26 13:00:00+00:00,Storage,S3-STANDARD,10952.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7840,ACCT-013,UNASSIGNED,2026-03-26 13:00:00+00:00,Saas,AUTH-SERVICE,2224800.0,61.8,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7841,ACCT-012,Product,2026-03-18 12:00:00+00:00,Networking,VPN-GATEWAY,13425.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7842,ACCT-010,Engineering,2026-03-16 15:00:00+00:00,Compute,VM-STD-4,8501.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7843,ACCT-009,Data Science,2026-03-10 14:00:00+00:00,Networking,VPN-GATEWAY,2852.0,285.2,us-east-1,NORMAL_OPERATIONS,T-XXX
U7845,ACCT-009,Data Science,2026-03-10 13:55:00+00:00,Database,AURORA-DB,13366800.0,371.3,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7846,ACCT-012,Product,2026-03-27 13:00:00+00:00,Compute,VM-STD-4,10048.0,1004.8,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7847,ACCT-010,Engineering,2026-03-27 13:00:00+00:00,Networking,LOADBALANCER,2275.0,227.5,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7848,ACCT-012,Product,2026-03-27 13:00:00+00:00,Database,AURORA-DB,5969.0,596.9,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7849,ACCT-009,Data Science,2026-03-30 13:00:00+00:00,Networking,VPN-GATEWAY,486240.0,810.4,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7850,ACCT-010,Engineering,2026-03-30 13:00:00+00:00,Saas,AUTH-SERVICE,15194.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7851,ACCT-013,UNASSIGNED,2026-03-30 13:00:00+00:00,Database,NOSQL-TBL,1093680.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7852,ACCT-010,Engineering,2026-03-27 04:00:00+00:00,Storage,S3-STANDARD,7615.0,761.5,global,NORMAL_OPERATIONS,INTERNAL
U7853,ACCT-013,UNASSIGNED,2026-03-13 01:00:00+00:00,Saas,AUTH-SERVICE,3537.0,,global,NORMAL_OPERATIONS,T-XXX
U7854,ACCT-012,Product,2026-03-17 17:00:00+00:00,Storage,EBS-VOL,10554.0,1055.4,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7855,ACCT-011,Marketing,2026-03-17 13:00:00+00:00,Database,AURORA-DB,2612.0,261.2,us-east-1,NORMAL_OPERATIONS,T-XXX
U7856,ACCT-013,UNASSIGNED,2026-03-23 04:00:00+00:00,Database,AURORA-DB,12202.0,1220.2,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7857,ACCT-012,Product,2026-03-23 04:00:00+00:00,Networking,LOADBALANCER,12588.0,1258.8,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7858,ACCT-010,Engineering,2026-03-22 10:00:00+00:00,Compute,VM-STD-4,24854400.0,690.4,global,NORMAL_OPERATIONS,T-XXX
U7859,ACCT-010,Engineering,2026-03-22 10:00:00+00:00,Storage,COLD-ARCHIVE,9089.0,908.9,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7860,ACCT-010,Engineering,2026-03-27 04:00:00+00:00,Networking,DATATRANSFER,1158720.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7861,ACCT-011,Marketing,2026-03-26 07:00:00+00:00,Saas,MONITORING-APP,1940.0,,global,NORMAL_OPERATIONS,INTERNAL
U7862,ACCT-010,Engineering,2026-03-15 10:00:00+00:00,Networking,DATATRANSFER,7934.0,793.4,us-east-1,NORMAL_OPERATIONS,T-XXX
U7863,ACCT-009,Data Science,2026-03-29 15:00:00+00:00,Database,AURORA-DB,18250.0,1825.0,global,NORMAL_OPERATIONS,INTERNAL
U7864,ACCT-012,Product,2026-03-11 15:00:00+00:00,Compute,COMPUTE-V2,904800.0,1508.0,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7865,ACCT-010,Engineering,2026-03-26 13:00:00+00:00,Saas,AUTH-SERVICE,15959.0,1595.9,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7866,ACCT-013,UNASSIGNED,2026-03-26 12:55:00+00:00,Storage,S3-STANDARD,1013460.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7867,ACCT-010,Engineering,2026-03-26 13:00:00+00:00,Storage,S3-STANDARD,92760.0,154.6,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7868,ACCT-012,Product,2026-03-16 21:00:00+00:00,Saas,MONITORING-APP,283500.0,472.5,us-east-1,NORMAL_OPERATIONS,T-XXX
U7869,ACCT-012,Product,2026-03-26 05:00:00+00:00,Compute,VM-STD-4,8071.0,807.1,global,NORMAL_OPERATIONS,T-XXX
U7870,ACCT-013,UNASSIGNED,2026-03-14 08:00:00+00:00,Saas,AUTH-SERVICE,18029.0,1802.9,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7871,ACCT-010,Engineering,2026-03-14 08:00:00+00:00,Saas,AUTH-SERVICE,10927.0,1092.7,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7872,ACCT-011,Marketing,2026-03-16 10:00:00+00:00,Compute,VM-STD-4,1335.0,133.5,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7873,ACCT-010,Engineering,2026-03-11 09:00:00+00:00,Networking,LOADBALANCER,1185420.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U7874,ACCT-011,Marketing,2026-03-11 09:00:00+00:00,Saas,EMAIL-API,3430.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U7875,ACCT-013,UNASSIGNED,2026-03-11 09:00:00+00:00,Networking,LOADBALANCER,5437.0,543.7,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7876,ACCT-012,Product,2026-03-11 00:00:00+00:00,Database,AURORA-DB,7935.0,793.5,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7877,ACCT-009,Data Science,2026-03-26 12:55:00+00:00,Database,RDS-MULTIAZ,16274.0,1627.4,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7878,ACCT-010,Engineering,2026-03-23 19:00:00+00:00,Compute,VM-STD-4,13822.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7879,ACCT-013,UNASSIGNED,2026-03-19 19:55:00+00:00,Database,AURORA-DB,13547.0,1354.7,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7881,ACCT-011,Marketing,2026-03-26 13:00:00+00:00,Database,AURORA-DB,11374.0,,global,NORMAL_OPERATIONS,INTERNAL
U7882,ACCT-011,Marketing,2026-03-23 17:00:00+00:00,Compute,COMPUTE-V2,10568.0,1056.8,global,NORMAL_OPERATIONS,INTERNAL
U7883,ACCT-012,Product,2026-03-18 22:00:00+00:00,Compute,COMPUTE-V2,14054400.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7884,ACCT-010,Engineering,2026-03-24 23:00:00+00:00,Storage,S3-STANDARD,6492.0,649.2,global,NORMAL_OPERATIONS,INTERNAL
U7885,ACCT-011,Marketing,2026-03-18 01:00:00+00:00,Saas,EMAIL-API,4801.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U7886,ACCT-012,Product,2026-03-26 21:00:00+00:00,Saas,MONITORING-APP,39160800.0,1087.8,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7887,ACCT-010,Engineering,2026-03-26 21:00:00+00:00,Saas,MONITORING-APP,54774000.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7888,ACCT-010,Engineering,2026-03-14 05:00:00+00:00,Storage,S3-STANDARD,676.0,67.6,global,NORMAL_OPERATIONS,INTERNAL
U7889,ACCT-013,UNASSIGNED,2026-03-24 05:00:00+00:00,Compute,VM-STD-4,34527600.0,959.1,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7890,ACCT-011,Marketing,2026-03-12 16:00:00+00:00,Database,RDS-MULTIAZ,974340.0,1623.9,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7891,ACCT-012,Product,2026-03-12 16:00:00+00:00,Storage,S3-STANDARD,505080.0,841.8,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7892,ACCT-013,UNASSIGNED,2026-03-11 20:00:00+00:00,Database,NOSQL-TBL,880800.0,1468.0,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7893,ACCT-013,UNASSIGNED,2026-03-11 20:00:00+00:00,Saas,MONITORING-APP,1630.0,163.0,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7894,ACCT-013,UNASSIGNED,2026-03-25 23:00:00+00:00,Saas,MONITORING-APP,34588800.0,960.8,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7895,ACCT-010,Engineering,2026-03-15 22:00:00+00:00,Database,RDS-MULTIAZ,1028880.0,1714.8,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7896,ACCT-011,Marketing,2026-03-15 21:55:00+00:00,Database,RDS-MULTIAZ,766320.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7897,ACCT-011,Marketing,2026-03-15 22:00:00+00:00,Compute,VM-STD-4,9231.0,923.1,global,NORMAL_OPERATIONS,INTERNAL
U7898,ACCT-013,UNASSIGNED,2026-03-27 10:00:00+00:00,Storage,COLD-ARCHIVE,14707.0,1470.7,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7899,ACCT-009,Data Science,2026-03-18 19:00:00+00:00,Saas,AUTH-SERVICE,3816.0,381.6,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7900,ACCT-009,Data Science,2026-03-12 03:00:00+00:00,Storage,COLD-ARCHIVE,12366.0,1236.6,global,NORMAL_OPERATIONS,T-XXX
U7901,ACCT-009,Data Science,2026-03-12 03:00:00+00:00,Saas,AUTH-SERVICE,9746.0,974.6,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7902,ACCT-012,Product,2026-03-12 03:00:00+00:00,Storage,EBS-VOL,16412.0,1641.2,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7903,ACCT-012,Product,2026-03-12 03:00:00+00:00,Database,AURORA-DB,17919.0,1791.9,us-east-1,NORMAL_OPERATIONS,T-XXX
U7904,ACCT-013,UNASSIGNED,2026-03-12 03:00:00+00:00,Storage,S3-STANDARD,26010000.0,722.5,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7905,ACCT-010,Engineering,2026-03-14 17:55:00+00:00,Networking,DATATRANSFER,16616.0,1661.6,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7906,ACCT-012,Product,2026-03-27 11:00:00+00:00,Saas,MONITORING-APP,16969.0,1696.9,global,NORMAL_OPERATIONS,INTERNAL
U7907,ACCT-013,UNASSIGNED,2026-03-21 19:00:00+00:00,Compute,COMPUTE-V2,14282.0,1428.2,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7908,ACCT-010,Engineering,2026-03-14 08:00:00+00:00,Storage,COLD-ARCHIVE,53949600.0,1498.6,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7909,ACCT-013,UNASSIGNED,2026-03-14 08:00:00+00:00,Networking,LOADBALANCER,17154.0,1715.4,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7910,ACCT-012,Product,2026-03-15 06:00:00+00:00,Networking,VPN-GATEWAY,15048.0,1504.8,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7911,ACCT-012,Product,2026-03-18 08:00:00+00:00,Networking,VPN-GATEWAY,60145200.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7912,ACCT-012,Product,2026-03-12 23:00:00+00:00,Storage,COLD-ARCHIVE,13114.0,1311.4,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7913,ACCT-013,UNASSIGNED,2026-03-12 23:00:00+00:00,Networking,VPN-GATEWAY,23025600.0,639.6,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7914,ACCT-011,Marketing,2026-03-10 18:00:00+00:00,Compute,GPU-INST,12628.0,1262.8,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7915,ACCT-009,Data Science,2026-03-10 18:00:00+00:00,Networking,VPN-GATEWAY,770280.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7916,ACCT-013,UNASSIGNED,2026-03-22 07:00:00+00:00,Database,NOSQL-TBL,10614.0,1061.4,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7917,ACCT-012,Product,2026-03-13 16:00:00+00:00,Database,NOSQL-TBL,253.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7918,ACCT-010,Engineering,2026-03-22 01:00:00+00:00,Saas,AUTH-SERVICE,12280.0,1228.0,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7919,ACCT-013,UNASSIGNED,2026-03-18 07:00:00+00:00,Compute,GPU-INST,9312.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U7920,ACCT-013,UNASSIGNED,2026-03-18 07:00:00+00:00,Database,AURORA-DB,9239.0,923.9,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7921,ACCT-011,Marketing,2026-03-11 06:00:00+00:00,Storage,EBS-VOL,14863.0,1486.3,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7922,ACCT-012,Product,2026-03-11 06:00:00+00:00,Compute,GPU-INST,4325.0,432.5,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7923,ACCT-010,Engineering,2026-03-18 16:00:00+00:00,Storage,COLD-ARCHIVE,4546800.0,126.3,us-east-1,NORMAL_OPERATIONS,T-XXX
U7924,ACCT-010,Engineering,2026-03-18 16:00:00+00:00,Networking,DATATRANSFER,3697200.0,102.7,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7925,ACCT-011,Marketing,2026-03-16 03:55:00+00:00,Networking,VPN-GATEWAY,17970.0,1797.0,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7926,ACCT-010,Engineering,2026-03-16 03:55:00+00:00,Storage,COLD-ARCHIVE,15113.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7927,ACCT-012,Product,2026-03-15 06:00:00+00:00,Database,AURORA-DB,17310.0,1731.0,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7928,ACCT-012,Product,2026-03-15 06:00:00+00:00,Compute,COMPUTE-V2,42102000.0,1169.5,us-east-1,NORMAL_OPERATIONS,INTERNAL
U7929,ACCT-013,UNASSIGNED,2026-03-15 06:00:00+00:00,Networking,DATATRANSFER,2322.0,232.2,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7930,ACCT-013,UNASSIGNED,2026-03-15 06:00:00+00:00,Compute,VM-STD-4,7935.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7931,ACCT-011,Marketing,2026-03-15 05:55:00+00:00,Saas,EMAIL-API,3967.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7932,ACCT-011,Marketing,2026-03-22 00:00:00+00:00,Database,AURORA-DB,60526800.0,,global,NORMAL_OPERATIONS,INTERNAL
U7933,ACCT-010,Engineering,2026-03-16 14:00:00+00:00,Storage,COLD-ARCHIVE,9723.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7934,ACCT-010,Engineering,2026-03-13 01:00:00+00:00,Compute,VM-STD-4,583020.0,,eu-west-1,NORMAL_OPERATIONS,T-XXX
U7935,ACCT-010,Engineering,2026-03-26 19:00:00+00:00,Networking,DATATRANSFER,704.0,70.4,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U7936,ACCT-010,Engineering,2026-03-23 14:55:00+00:00,Storage,COLD-ARCHIVE,18368.0,1836.8,ap-south-1,NORMAL_OPERATIONS,T-XXX
U7937,ACCT-009,Data Science,2026-03-23 10:00:00+00:00,Database,RDS-MULTIAZ,6441.0,644.1,us-east-1,NORMAL_OPERATIONS,T-XXX
U7938,ACCT-013,UNASSIGNED,2026-03-23 10:00:00+00:00,Networking,DATATRANSFER,17039.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U7939,ACCT-010,Engineering,2026-03-23 10:00:00+00:00,Storage,S3-STANDARD,52293600.0,,global,NORMAL_OPERATIONS,T-XXX
